schema_version,team_size,topology_id,fixture_class,seed,heading_radians,valid_initial_condition,rejection_reasons,initial_formation_error_meters,maximum_formation_error_meters,final_formation_error_meters,final_formation_rms_meters,first_tube_entry_step,dwell_completed,goal_reached,final_goal_error_meters,completion_step,minimum_robot_robot_distance_meters,collision_free,saturation_rate,projection_intervention_rate,projection_infeasible_count,solver_failure_count,deadlock,numerical_failure,controller_calls,per_robot_latency_median_seconds,per_robot_latency_p95_seconds,per_robot_latency_p99_seconds,simulator_orchestration_seconds
rvt-phase6-qualification/v1,12,5,exact_topology,61001,0.0,True,(),2.66560074240242e-08,2.66560074240242e-08,2.66560074240242e-08,1.9466795439412436e-08,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0009411250000006532,0.002651335399999066,0.0033002097500003736,0.05006596000000485
rvt-phase6-qualification/v1,12,5,exact_topology,61002,0.0,True,(),2.66560074240242e-08,2.66560074240242e-08,2.66560074240242e-08,1.9466795439412436e-08,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0009444379999994368,0.0025063607499994584,0.003374437340000413,0.05092912299999419
rvt-phase6-qualification/v1,12,5,exact_topology,61003,0.0,True,(),2.66560074240242e-08,2.66560074240242e-08,2.66560074240242e-08,1.9466795439412436e-08,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0009485415000005659,0.0026538396000002963,0.0035722859999998305,0.05183795799999302
rvt-phase6-qualification/v1,12,5,exact_topology,61004,0.0,True,(),2.66560074240242e-08,2.66560074240242e-08,2.66560074240242e-08,1.9466795439412436e-08,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0009336669999999714,0.0026023208499999827,0.0034713124999997723,0.04653133199998827
rvt-phase6-qualification/v1,12,5,exact_topology,61005,0.0,True,(),2.66560074240242e-08,2.66560074240242e-08,2.66560074240242e-08,1.9466795439412436e-08,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0008775624999994847,0.0026824044499992533,0.003883831749999017,0.056426335999995914
rvt-phase6-qualification/v1,12,5,bounded_position,61001,0.0,True,(),0.05395754050878615,0.05395754050878615,0.0007057482255276568,0.0004320029474660446,0,True,True,4.917319345852388e-05,19,0.8313362351737961,True,0.0,0.0,0,0,False,False,960,0.0009737914999998765,0.00279125209999913,0.0037177224399990447,0.047737877000001205
rvt-phase6-qualification/v1,12,5,bounded_position,61002,0.0,True,(),0.04678582535154938,0.04678582535154938,0.0005173115930106686,0.0003701255855656404,0,True,True,5.4256612740609374e-05,19,0.8278689142839414,True,0.0,0.0,0,0,False,False,960,0.0009703955000004427,0.00277616185000058,0.0036540747200004375,0.05733221700001323
rvt-phase6-qualification/v1,12,5,bounded_position,61003,0.0,True,(),0.05940488457923189,0.05940488457923189,0.00045039678081421704,0.00030377974503160716,0,True,True,9.942296046416736e-05,19,0.8052020462576758,True,0.0,0.0,0,0,False,False,960,0.0009743329999993833,0.002745944099998976,0.0035926597799993934,0.047523168999999754
rvt-phase6-qualification/v1,12,5,bounded_position,61004,0.0,True,(),0.05379808169090014,0.05379808169090014,0.0009461022340701609,0.00040015562749577254,0,True,True,0.00016916974878071958,19,0.8540088335178854,True,0.0,0.0,0,0,False,False,960,0.0009787710000015437,0.002734608299998964,0.003595496750000106,0.05156062700000419
rvt-phase6-qualification/v1,12,5,bounded_position,61005,0.0,True,(),0.057966422270614444,0.057966422270614444,0.0008690286282283794,0.0005361656257293141,0,True,True,8.439218964025504e-05,19,0.8253582095777489,True,0.0,0.0,0,0,False,False,960,0.0009731250000006852,0.002713615200000241,0.0038522444399998585,0.051460417000006586
rvt-phase6-qualification/v1,12,5,bounded_velocity,61001,0.0,True,(),2.66560074240242e-08,0.08110262293730788,0.0013860268287175278,0.0007252070543800742,0,True,True,3.792732912398302e-05,19,0.8010985548380137,True,0.0,0.0,0,0,False,False,960,0.0009179164999997269,0.002620194099998761,0.0034348437500010547,0.05452083200000324
rvt-phase6-qualification/v1,12,5,bounded_velocity,61002,0.0,True,(),2.66560074240242e-08,0.07241011343387478,0.0017023468532950136,0.0009474390300466656,0,True,True,9.449125796235563e-05,19,0.7933845653188581,True,0.0,0.0,0,0,False,False,960,0.0009773750000006132,0.0027997833500014832,0.003930575970000144,0.052165165999994656
rvt-phase6-qualification/v1,12,5,bounded_velocity,61003,0.0,True,(),2.66560074240242e-08,0.08744013738839862,0.0020323299654169996,0.0010805004091462476,0,True,True,0.000159871813443184,19,0.7680841380676058,True,0.0,0.0,0,0,False,False,960,0.0009772710000000018,0.0027896645500001148,0.003992644280000625,0.052661336000007
rvt-phase6-qualification/v1,12,5,bounded_velocity,61004,0.0,True,(),2.66560074240242e-08,0.07976042790616168,0.0016880438879861323,0.0009354390803977652,0,True,True,0.0002400055984147111,19,0.8266183320445448,True,0.0,0.0,0,0,False,False,960,0.0009076874999989215,0.0025369808999991857,0.0033062907499999375,0.053543211000004476
rvt-phase6-qualification/v1,12,5,bounded_velocity,61005,0.0,True,(),2.66560074240242e-08,0.08438399907036434,0.0014763410666889896,0.0008454688235615031,0,True,True,3.6409803794025266e-05,19,0.797241280914536,True,0.0,0.0,0,0,False,False,960,0.0009704789999993579,0.0027179434499996265,0.0034731288100003244,0.0471638360000064
rvt-phase6-qualification/v1,12,5,combined_perturbation,61001,0.0,True,(),0.05395754050878615,0.11021771420605954,0.0016229972688350481,0.0011606864526685174,0,True,True,0.0002992854863796983,19,0.7908964064863084,True,0.0,0.0,0,0,False,False,960,0.0009779585000000424,0.0027624604000005878,0.0035926370299999614,0.055774083000006414
rvt-phase6-qualification/v1,12,5,combined_perturbation,61002,0.0,True,(),0.04678582535154938,0.10857223661362146,0.001793052064146826,0.0009677791642435003,0,True,True,0.0003083099575226774,19,0.7457986878096637,True,0.0,0.0,0,0,False,False,960,0.0009822499999998513,0.0028297931000001763,0.0041357869699999465,0.05251574899998701
rvt-phase6-qualification/v1,12,5,combined_perturbation,61003,0.0,True,(),0.05940488457923189,0.1039217572521097,0.0015076348829802819,0.0008608264635689189,0,True,True,0.00014049613006599337,19,0.8052020462576758,True,0.0,0.0,0,0,False,False,960,0.0009081665000003625,0.002685416350000302,0.003843474190000488,0.0541406220000038
rvt-phase6-qualification/v1,12,5,combined_perturbation,61004,0.0,True,(),0.05379808169090014,0.09854848176705862,0.0019283791541932778,0.001090208013754592,0,True,True,0.0003443483921439924,19,0.7955900153889244,True,0.0,0.0,0,0,False,False,960,0.0009719794999991649,0.0027514354500007164,0.004005939560000386,0.05302191800000777
rvt-phase6-qualification/v1,12,5,combined_perturbation,61005,0.0,True,(),0.057966422270614444,0.09572251267643377,0.0021106922577028243,0.001051641932532869,0,True,True,0.00014077748070585094,19,0.7758176313391126,True,0.0,0.0,0,0,False,False,960,0.0009544999999997472,0.002755645500000003,0.003963103750000147,0.055219921999999144
rvt-phase6-qualification/v1,12,2,exact_topology,61001,0.0,True,(),1.9073486345888568e-07,1.9073486345888568e-07,1.9073486345888568e-07,1.1730662530580495e-07,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0006364584999989376,0.0017711871499997754,0.0025828310300004447,0.034151506999998915
rvt-phase6-qualification/v1,12,2,exact_topology,61002,0.0,True,(),1.9073486345888568e-07,1.9073486345888568e-07,1.9073486345888568e-07,1.1730662530580495e-07,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0006462704999998792,0.0020016910499999875,0.0030356339699996386,0.042033998999990274
rvt-phase6-qualification/v1,12,2,exact_topology,61003,0.0,True,(),1.9073486345888568e-07,1.9073486345888568e-07,1.9073486345888568e-07,1.1730662530580495e-07,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0006410829999996537,0.0018936222499999818,0.002889338750000474,0.035270295000007224
rvt-phase6-qualification/v1,12,2,exact_topology,61004,0.0,True,(),1.9073486345888568e-07,1.9073486345888568e-07,1.9073486345888568e-07,1.1730662530580495e-07,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0006506664999994527,0.0018611128500001682,0.002635875779999956,0.040774415000008446
rvt-phase6-qualification/v1,12,2,exact_topology,61005,0.0,True,(),1.9073486345888568e-07,1.9073486345888568e-07,1.9073486345888568e-07,1.1730662530580495e-07,0,True,True,0.0,19,0.8999999999999999,True,0.0,0.0,0,0,False,False,960,0.0006444584999991676,0.0019175104499992374,0.003152175970000302,0.03611637600001316
rvt-phase6-qualification/v1,12,2,bounded_position,61001,0.0,True,(),0.053957658224963186,0.053957658224963186,0.0008185601519186967,0.0003359209770904453,0,True,True,6.000308181046738e-05,19,0.8569787960024784,True,0.0,0.0,0,0,False,False,960,0.0006868544999996118,0.0020460339499999585,0.003106176310000382,0.039711299000011024
