benchmark_tag,git_commit,action_loss,action_rmse_mps2,action_rmse_norm,epoch,grad_norm,has_nan,model,param_update_norm,rank_loss,ranking_accuracy,score_loss,score_rmse,step,target_action_std,test,topology_accuracy,topology_loss,total_loss,train_loss,val_collapse,val_collision_free,val_deadlock,val_form_ok,val_form_rms_mean,val_goal_reached,val_loss,val_success,val_time_in_tube
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,4.473266380955465e-05,0.003155514970421791,0.005259191617369652,,5.183322906494141,0,rvt_swarm,0.013073709793388844,0.5107445120811462,0.9479166865348816,0.05109472572803497,0.20225432515144348,1100,0.25245416164398193,micro_overfit,1.0,1.303851515643828e-08,0.03586144372820854,,,,,,,,,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,0.00013370368105825037,0.0037111666984856128,0.006185277830809355,,6.984710693359375,0,rvt_swarm,0.036354828625917435,0.525203287601471,0.9791666865348816,0.0472479872405529,0.3246893584728241,1200,0.25245416164398193,micro_overfit,1.0,9.313224857976365e-09,0.03637858107686043,,,,,,,,,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,2.5087232643272728e-05,0.0018562765326350927,0.003093794221058488,,1.5856590270996094,0,rvt_swarm,0.008809986524283886,0.4753807485103607,0.96875,0.05989086627960205,0.2287190705537796,1300,0.25245416164398193,micro_overfit,1.0,7.450580152834618e-09,0.035104382783174515,,,,,,,,,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,2.9747166991000995e-05,0.002060068678110838,0.0034334477968513966,,4.376583576202393,0,rvt_swarm,0.013955404981970787,0.5070840716362,0.9791666865348816,0.04806395247578621,0.28900477290153503,1400,0.25245416164398193,micro_overfit,1.0,7.450580152834618e-09,0.03542759642004967,,,,,,,,,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,6.427870539482683e-05,0.004814223200082779,0.008023705333471298,,9.726892471313477,0,rvt_swarm,0.021007834002375603,0.4380459487438202,0.859375,0.08947744220495224,0.2200469821691513,1499,0.25245416164398193,micro_overfit,1.0,3.725290076417309e-09,0.036743439733982086,,,,,,,,,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.11669669598340986,0.19449449330568314,1,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.07510132131477197,0.125,0.75,0.0,0.5,0.6757934695109724,0.0,0.03790719732642174,0.0,0.30625
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.09195877164602279,0.153264619410038,2,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.028321949175248544,,,,,,,0.02364308051764965,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.07496941611170768,0.12494902685284615,3,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.01943560756949915,,,,,,,0.01578002292662859,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.06853974133729936,0.11423290222883224,4,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.01490983422845602,,,,,,,0.013202592357993126,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.061785952448844904,0.10297658741474151,5,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.012013497053542072,0.125,0.75,0.125,0.625,0.5720923769365629,0.5,0.010760985082015395,0.375,0.6210329617225243
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0580667468905449,0.09677791148424149,6,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.010416549045799507,,,,,,,0.009494410129263997,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0521134315431118,0.08685571923851967,7,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.008681372630720337,,,,,,,0.007658381992951035,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.050540897995233536,0.08423482999205589,8,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.007402685056957934,,,,,,,0.007183872256428003,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.047337665855884545,0.07889610975980758,9,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.006238606654935413,,,,,,,0.006284111738204956,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04307045079767704,0.07178408466279507,10,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.005548976868804958,0.25,0.875,0.25,0.25,0.5964817407417281,0.25,0.005199843319132924,0.125,0.6188095862853145
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04207683764398097,0.0701280627399683,11,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0048726034997445015,,,,,,,0.00495034281630069,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.04092783361673355,0.06821305602788925,12,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0044763129385602144,,,,,,,0.0046901875641196964,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.039601952880620954,0.06600325480103493,13,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.003729487906417085,,,,,,,0.004402023507282138,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03692072466015815,0.061534541100263594,14,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.003700112497123579,,,,,,,0.003832199121825397,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.035329888835549356,0.05888314805924892,15,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.002889406364152415,0.125,0.625,0.0,0.25,0.5988450759678197,0.5,0.003491301112808287,0.125,0.557918894288553
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03825795091688633,0.06376325152814388,16,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0029390643997531797,,,,,,,0.00409244978800416,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03384086810052395,0.05640144683420658,17,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.00270397973816014,,,,,,,0.003218565252609551,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03348879732191563,0.055814662203192714,18,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.002392412033966846,,,,,,,0.003156924876384437,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.030429586842656137,0.050715978071093556,19,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0022378012395670843,,,,,,,0.0026026412495411934,,
