auprc,auroc,benchmark_tag,brier,discriminative_states,ece,false_safe_rate,kendall_tau,pairwise_accuracy,surrogate,top1_accuracy
0.7684239396989381,0.7381431204960617,scenario-headroom-v1-invalid-recovery-label,0.1987807720711181,27,0.13028831614349407,0.36752136752136755,0.6296296296296297,0.8148148148148148,shaped_rollout_utility,0.7407407407407407
0.6499470606828922,0.6539578794480755,scenario-headroom-v1-invalid-recovery-label,0.2111006763675842,27,0.0429556508033756,0.6410256410256411,0.5185185185185185,0.37037037037037035,local_progress,0.7777777777777778
0.8954903141262417,0.9120160884866767,scenario-headroom-v1-invalid-recovery-label,0.11809686869329862,27,0.1826478305803261,0.17094017094017094,1.0,0.9814814814814815,formation_recovery,0.9629629629629629
0.7702164318515846,0.7443159600022345,scenario-headroom-v1-invalid-recovery-label,0.1896441803862939,27,0.05825881104609917,0.3333333333333333,0.4444444444444444,0.4074074074074074,crossed_bottleneck,0.8518518518518519
0.7326905107270166,0.6256075079604492,scenario-headroom-v1-invalid-recovery-label,0.23626746761972964,27,0.15126901996682274,0.5213675213675214,0.0,0.0,min_clearance,0.7407407407407407
0.6643991910192917,0.6053293112116641,scenario-headroom-v1-invalid-recovery-label,0.24794991631411337,27,0.14432321177384932,0.5213675213675214,0.0,0.0,instantaneous_risk,0.7407407407407407
0.5037912353047078,0.4115971174794704,scenario-headroom-v1-invalid-recovery-label,0.3312884824667854,27,0.3165294512932806,0.5299145299145299,0.0,0.0,distance_to_goal,0.7407407407407407
0.556420513864687,0.5235461706049941,scenario-headroom-v1-invalid-recovery-label,0.29706162709408446,27,0.24969593338795243,0.452991452991453,0.0,0.0,formation_error,0.7407407407407407
0.9148167977392807,0.9046421987598459,scenario-headroom-v1-invalid-recovery-label,0.14243191474216615,27,0.2181047556023038,0.1111111111111111,0.9629629629629629,0.9629629629629629,combined_surrogate,0.9259259259259259
