schema_version,team_size,topology_id,fixture_class,seed,heading_radians,valid_initial_condition,rejection_reasons,initial_formation_error_meters,maximum_formation_error_meters,final_formation_error_meters,final_formation_rms_meters,first_tube_entry_step,dwell_completed,goal_reached,final_goal_error_meters,completion_step,minimum_robot_robot_distance_meters,collision_free,saturation_rate,projection_intervention_rate,projection_infeasible_count,solver_failure_count,deadlock,numerical_failure,controller_calls,per_robot_latency_median_seconds,per_robot_latency_p95_seconds,per_robot_latency_p99_seconds,simulator_orchestration_seconds
rvt-phase6-qualification/v1,5,5,open_translation,61001,0.0,True,(),0.049832570417829715,0.07583145612278945,0.001907124286378522,0.0012533109654887064,0,True,True,0.07422720427587494,32,0.8118298721873943,True,0.01,0.01,0,0,False,False,400,0.000481250500000141,0.0011454722999998388,0.002132907410000037,0.009495042999998815
rvt-phase6-qualification/v1,5,5,open_translation,61002,0.0,True,(),0.044918948534444475,0.0877784781793505,0.0009259080476522948,0.0006574265035094862,0,True,True,0.07672791739399056,32,0.8278689142839414,True,0.015,0.015,0,0,False,False,400,0.0004850830000000528,0.0014534079999999874,0.0020307994099999856,0.01053300300000104
rvt-phase6-qualification/v1,5,5,open_translation,61003,0.0,True,(),0.053558208635200874,0.12287349820027764,0.001825058027432253,0.0009980600767226797,0,True,True,0.07389217064407443,32,0.7186500195182055,True,0.0075,0.0075,0,0,False,False,400,0.0004787290000001221,0.0014160684499999409,0.0019334745800000416,0.009542079000001813
rvt-phase6-qualification/v1,5,5,open_translation,61004,0.0,True,(),0.04393641570532947,0.08033142919242961,0.0009724649533585946,0.0006394359346115487,0,True,True,0.07668056659457095,32,0.851293196775035,True,0.0125,0.0125,0,0,False,False,400,0.0004761250000000494,0.001299051449999977,0.0016992590800000394,0.010296001000000388
rvt-phase6-qualification/v1,5,5,open_translation,61005,0.0,True,(),0.04843309724669678,0.0861389009649339,0.001454313976813733,0.00118153967483869,0,True,True,0.07371511983250462,32,0.8352201798863751,True,0.0075,0.0075,0,0,False,False,400,0.00047649950000006047,0.001425362799999872,0.0022646789900000507,0.01146058500000069
rvt-phase6-qualification/v1,5,5,open_translation,61001,1.0471975511965976,True,(),0.04983255726191057,0.08152882126225316,0.0022534621118295646,0.0013460211072402308,0,True,True,0.07614336864240195,32,0.8035564146217394,True,0.01,0.01,0,0,False,False,400,0.0004787290000001221,0.001361866050000071,0.0017321509999999873,0.010132294000000375
rvt-phase6-qualification/v1,5,5,open_translation,61002,1.0471975511965976,True,(),0.0449189389712067,0.0801246254769615,0.001147278120457793,0.0007934885741994742,0,True,True,0.07597105185825462,32,0.8274772331681143,True,0.01,0.01,0,0,False,False,400,0.0004781249999998849,0.0013812042000000409,0.0018700999099998555,0.009812795000000207
rvt-phase6-qualification/v1,5,5,open_translation,61003,1.0471975511965976,True,(),0.05355823976587695,0.10536944693527006,0.0021413801874064753,0.0013305689778295674,0,True,True,0.07637673424231976,32,0.8323730240784637,True,0.01,0.01,0,0,False,False,400,0.0004753539999999834,0.0015686163500000844,0.002393302259999975,0.00982120999999947
rvt-phase6-qualification/v1,5,5,open_translation,61004,1.0471975511965976,True,(),0.04393643066585849,0.07263150001790196,0.0009054459771921274,0.0005623973634472647,0,True,True,0.07788801681341073,33,0.8172272800658387,True,0.0175,0.0175,0,0,False,False,400,0.00047402100000004666,0.001258464599999975,0.0015510595799999537,0.00928521400000104
rvt-phase6-qualification/v1,5,5,open_translation,61005,1.0471975511965976,True,(),0.04843311205173855,0.08873168095715271,0.0014640857212336246,0.0012078080848432374,0,True,True,0.07314704098974392,32,0.8084296808115148,True,0.005,0.005,0,0,False,False,400,0.00047720800000006225,0.0012689451999999815,0.0016470358400000125,0.009781911000000143
rvt-phase6-qualification/v1,5,2,open_translation,61001,0.0,True,(),0.04983260056296835,0.07911341626438986,0.0012918279070374954,0.0008018062894580274,0,True,True,0.07453429664693148,32,0.8516866393251892,True,0.0075,0.0075,0,0,False,False,400,0.00046383350000001045,0.001407510700000047,0.0021519111600000157,0.01014782999999908
rvt-phase6-qualification/v1,5,2,open_translation,61002,0.0,True,(),0.04491893299259457,0.0849048915519804,0.002335985306525697,0.001630957989760117,0,True,True,0.07632369704847827,32,0.8043023544208602,True,0.015,0.015,0,0,False,False,400,0.0004614380000000917,0.001187946449999918,0.001993624670000173,0.009354748999999885
rvt-phase6-qualification/v1,5,2,open_translation,61003,0.0,True,(),0.05355828772343635,0.13125843543608712,0.0014099248695995958,0.0008340180081653395,0,True,True,0.07378614719684018,32,0.7712379584536858,True,0.0075,0.0075,0,0,False,False,400,0.00047441700000006026,0.0015249148999999492,0.0020333421700000293,0.010754620999998687
rvt-phase6-qualification/v1,5,2,open_translation,61004,0.0,True,(),0.043936411233389094,0.059219465024011694,0.0009119629991450788,0.0006463769492371391,0,True,True,0.07713782403091002,32,0.8374560027164866,True,0.0125,0.0125,0,0,False,False,400,0.0004767915000000178,0.0013890714499999897,0.0018814124999999614,0.009454620999999053
rvt-phase6-qualification/v1,5,2,open_translation,61005,0.0,True,(),0.04843307415448935,0.09979550334571397,0.0036634297136948052,0.0025452307194414737,0,True,True,0.07255094012787483,32,0.8359087766848233,True,0.0075,0.0075,0,0,False,False,400,0.00047712499999996716,0.001517338149999991,0.0027084701799999335,0.010536047999999631
rvt-phase6-qualification/v1,5,2,open_translation,61001,1.0471975511965976,True,(),0.04983264519904729,0.08544414345287733,0.0023952022748330824,0.0015699921828892555,0,True,True,0.07634610103338187,32,0.8194727090584795,True,0.01,0.01,0,0,False,False,400,0.00047637499999997335,0.0014821023999999937,0.002273225840000016,0.012051287000000466
rvt-phase6-qualification/v1,5,2,open_translation,61002,1.0471975511965976,True,(),0.04491893299259461,0.07715996322708683,0.0008233620886220966,0.0005136560112516456,0,True,True,0.07583385943077348,32,0.812245367397721,True,0.01,0.01,0,0,False,False,400,0.0004729790000000955,0.0014752055999999176,0.002147604250000046,0.009341340000000642
rvt-phase6-qualification/v1,5,2,open_translation,61003,1.0471975511965976,True,(),0.053558240194970165,0.11344688466015714,0.0016264294461472428,0.0011205866820695898,0,True,True,0.07689925233372441,32,0.8184051124402271,True,0.01,0.01,0,0,False,False,400,0.0004709999999999992,0.0013217606999999948,0.002160649579999928,0.009282707999999973
rvt-phase6-qualification/v1,5,2,open_translation,61004,1.0471975511965976,True,(),0.04393639319540179,0.054724223846888125,0.0007571754215813307,0.0006014447617081937,0,True,True,0.07826129970726925,33,0.8432216446923126,True,0.015,0.015,0,0,False,False,400,0.00047814600000006813,0.0014982521000000736,0.002573337740000039,0.015247369999999982
rvt-phase6-qualification/v1,5,2,open_translation,61005,1.0471975511965976,True,(),0.04843302411376678,0.08862432292958301,0.002973107542508381,0.0016494153337942605,0,True,True,0.07244281299653611,32,0.8545123222578541,True,0.005,0.005,0,0,False,False,400,0.00047620850000007486,0.0015496690999999175,0.002336304999999858,0.010041248999999475
